Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
9242,Maruti Suzuki,Swift,2020,CNG,Automatic,2580000.0,16.4,1200,5,10200.0
9243,Kia,Carens,2023,Electric,Manual,990000.0,18.6,1200,5,15500.0
9244,Renault,Triber,2016,CNG,Manual,1500000.0,25.1,800,6,14700.0
9245,Volkswagen,Taigun,2022,Diesel,Manual,2860000.0,28.4,800,5,8100.0
9246,Renault,Kwid,2019,Diesel,Manual,2620000.0,19.5,2000,5,7300.0
9247,Toyota,Fortuner,2016,CNG,Manual,1350000.0,16.0,2500,4,13900.0
9248,Maruti Suzuki,Swift,2022,Diesel,Automatic,2910000.0,28.1,1200,6,18000.0
9249,Tata Motors,Tiago,2017,Electric,Automatic,3450000.0,10.2,2500,5,19700.0
9250,Kia,EV6,2018,Electric,Manual,630000.0,13.2,1200,7,7900.0
9251,Renault,Kiger,2015,Petrol,Automatic,2790000.0,16.9,1800,7,18800.0
9252,Renault,Triber,2020,CNG,Automatic,3320000.0,12.0,1500,7,16000.0
9253,Tata Motors,Tiago,2018,Petrol,Manual,3030000.0,10.4,1200,7,12300.0
9254,Renault,Duster,2018,Electric,Manual,2700000.0,11.1,1000,4,23100.0
9255,Skoda,Octavia,2024,CNG,Automatic,3090000.0,17.6,2000,7,11300.0
9256,Honda,City,2017,Electric,Automatic,1890000.0,18.3,800,4,6200.0
9257,Skoda,Kushaq,2023,Electric,Manual,1570000.0,12.3,1000,7,9300.0
9258,Renault,Kiger,2020,Petrol,Automatic,630000.0,16.7,2000,7,18200.0
9259,Hyundai,i10,2024,CNG,Automatic,2580000.0,18.2,1800,4,21600.0
9260,Volkswagen,Tiguan,2022,CNG,Automatic,890000.0,21.5,1000,6,20900.0
9261,Toyota,Glanza,2022,Diesel,Manual,1030000.0,26.6,2500,6,18300.0
9262,Volkswagen,Polo,2016,CNG,Automatic,3270000.0,12.4,1500,5,21100.0
9263,Toyota,Camry,2018,Petrol,Automatic,2130000.0,21.0,2500,6,24700.0
9264,Maruti Suzuki,Ertiga,2015,CNG,Manual,1520000.0,13.2,2000,7,14400.0
9265,Mahindra,Thar,2015,Petrol,Manual,3420000.0,14.4,1800,7,6300.0
9266,Honda,City,2016,Petrol,Manual,3390000.0,27.0,2500,7,20500.0
9267,Maruti Suzuki,Ertiga,2021,Electric,Automatic,2870000.0,18.3,1200,6,21200.0
9268,Hyundai,i20,2016,Diesel,Automatic,430000.0,20.9,1200,7,23100.0
9269,Hyundai,Creta,2023,CNG,Manual,1440000.0,25.7,1200,5,6300.0
9270,Volkswagen,Polo,2020,Petrol,Automatic,1780000.0,17.2,1500,6,13900.0
9271,Mahindra,XUV300,2016,Diesel,Automatic,2770000.0,24.6,2000,7,22300.0
9272,Kia,Carens,2024,Electric,Automatic,620000.0,19.9,1800,5,15700.0
9273,Tata Motors,Tiago,2021,Diesel,Automatic,2270000.0,20.6,2000,7,16600.0
9274,Maruti Suzuki,Swift,2023,Electric,Automatic,1750000.0,27.3,1000,5,7200.0
9275,Toyota,Glanza,2024,Electric,Automatic,2620000.0,14.4,2500,6,23800.0
9276,Skoda,Octavia,2022,Electric,Manual,580000.0,21.8,1800,4,17800.0
9277,Maruti Suzuki,Baleno,2024,CNG,Manual,840000.0,11.0,2500,6,8500.0
9278,Renault,Lodgy,2023,Petrol,Manual,920000.0,22.0,1800,4,14000.0
9279,Maruti Suzuki,Dzire,2020,CNG,Manual,640000.0,24.0,1200,6,6100.0
9280,Skoda,Kushaq,2018,Petrol,Automatic,3460000.0,11.8,2000,4,21200.0
9281,Toyota,Urban Cruiser,2015,Electric,Manual,2840000.0,10.3,1000,6,5200.0
9282,Honda,WR-V,2018,CNG,Manual,1410000.0,28.2,1200,6,15500.0
9283,Toyota,Innova,2016,Petrol,Manual,1360000.0,21.5,1000,5,16800.0
9284,Kia,Seltos,2024,Diesel,Automatic,2720000.0,15.6,1000,7,18200.0
9285,Tata Motors,Tiago,2022,CNG,Manual,3410000.0,29.4,1200,7,16800.0
9286,Mahindra,XUV300,2017,Electric,Automatic,1160000.0,13.7,800,5,5100.0
9287,Honda,Jazz,2016,Diesel,Manual,1670000.0,23.9,1000,7,15100.0
9288,Mahindra,Thar,2018,Petrol,Automatic,3070000.0,24.2,800,4,13000.0
9289,Mahindra,Scorpio,2024,CNG,Manual,1030000.0,10.8,800,5,15000.0
9290,Kia,EV6,2016,CNG,Automatic,510000.0,23.8,1000,7,14300.0
9291,Hyundai,Venue,2021,CNG,Manual,2040000.0,10.4,1200,5,8000.0
9292,Volkswagen,Tiguan,2018,Electric,Manual,2290000.0,20.3,1200,5,19300.0
9293,Tata Motors,Altroz,2023,CNG,Manual,3310000.0,13.6,1200,7,16200.0
9294,Honda,WR-V,2017,Electric,Automatic,1270000.0,22.7,1000,7,8400.0
9295,Maruti Suzuki,Dzire,2020,Petrol,Automatic,3210000.0,26.9,2000,6,18000.0
9296,Toyota,Innova,2018,CNG,Manual,3030000.0,12.2,1800,5,14800.0
9297,Maruti Suzuki,Dzire,2022,Diesel,Manual,1740000.0,29.6,1500,6,9800.0
9298,Maruti Suzuki,Swift,2019,Petrol,Automatic,2570000.0,20.2,1200,4,14000.0
9299,Skoda,Superb,2021,Electric,Automatic,1940000.0,16.0,2500,6,9400.0
9300,Tata Motors,Punch,2018,Petrol,Manual,490000.0,29.2,1800,7,8700.0
9301,Toyota,Glanza,2016,Electric,Automatic,2610000.0,15.0,2000,6,21700.0
9302,Toyota,Innova,2019,Electric,Automatic,1800000.0,17.4,1000,7,13600.0
9303,Skoda,Octavia,2023,CNG,Automatic,1310000.0,11.5,2500,6,7100.0
9304,Tata Motors,Tiago,2018,Electric,Manual,1400000.0,11.4,1200,6,21200.0
9305,Honda,Amaze,2024,Diesel,Manual,1270000.0,21.6,2500,7,12600.0
9306,Tata Motors,Tiago,2023,Electric,Manual,1530000.0,23.9,1800,4,22000.0
9307,Maruti Suzuki,WagonR,2022,CNG,Automatic,3400000.0,16.3,1200,5,13700.0
9308,Renault,Duster,2022,Electric,Manual,1870000.0,10.6,2000,7,20700.0
9309,Volkswagen,Taigun,2024,Petrol,Manual,2360000.0,14.7,1000,6,25000.0
9310,Tata Motors,Altroz,2017,Electric,Manual,2870000.0,19.3,1500,7,23800.0
9311,Volkswagen,Virtus,2019,Electric,Manual,3200000.0,11.5,2000,4,15000.0
9312,Volkswagen,Polo,2016,Petrol,Manual,710000.0,26.9,1000,6,19700.0
9313,Volkswagen,Virtus,2017,CNG,Automatic,1570000.0,13.8,800,7,7700.0
9314,Skoda,Superb,2024,Petrol,Manual,2200000.0,17.9,800,5,24600.0
9315,Renault,Triber,2017,Diesel,Automatic,960000.0,27.0,800,6,24400.0
9316,Mahindra,XUV700,2019,Petrol,Automatic,3270000.0,17.6,2000,7,13900.0
9317,Renault,Triber,2019,Diesel,Automatic,640000.0,28.9,2000,7,9700.0
9318,Maruti Suzuki,Baleno,2023,Electric,Automatic,3020000.0,22.5,1800,4,12300.0
9319,Kia,Seltos,2016,Electric,Automatic,1540000.0,12.9,2500,7,20100.0
9320,Maruti Suzuki,Baleno,2016,CNG,Manual,2360000.0,22.3,1800,4,22400.0
9321,Toyota,Urban Cruiser,2022,CNG,Automatic,1180000.0,13.2,800,4,6800.0
9322,Toyota,Fortuner,2023,CNG,Automatic,2290000.0,19.4,1500,7,9000.0
9323,Tata Motors,Punch,2021,Electric,Automatic,1720000.0,25.1,2000,6,14800.0
9324,Mahindra,XUV300,2021,Electric,Manual,3290000.0,21.7,1200,7,21200.0
9325,Maruti Suzuki,Baleno,2018,CNG,Manual,2110000.0,21.2,2500,7,21100.0
9326,Maruti Suzuki,WagonR,2017,Electric,Automatic,1470000.0,28.6,2500,6,18000.0
9327,Hyundai,Creta,2021,Electric,Manual,1190000.0,23.3,2000,6,19900.0
9328,Hyundai,i20,2015,CNG,Manual,3310000.0,14.0,800,6,17800.0
9329,Toyota,Glanza,2021,Electric,Automatic,810000.0,14.7,2000,4,9500.0
9330,Toyota,Innova,2022,CNG,Automatic,1850000.0,13.7,1000,7,12400.0
9331,Skoda,Octavia,2022,Diesel,Automatic,2630000.0,21.2,1500,4,5500.0
9332,Volkswagen,Vento,2016,CNG,Automatic,2870000.0,30.0,2000,6,21700.0
9333,Kia,Carens,2018,Diesel,Automatic,2100000.0,20.2,1500,4,17900.0
9334,Hyundai,Verna,2018,Electric,Manual,3130000.0,30.0,2500,6,8500.0
9335,Maruti Suzuki,Dzire,2024,Electric,Automatic,1800000.0,23.9,1500,6,18500.0
9336,Skoda,Octavia,2016,CNG,Automatic,2690000.0,19.2,1500,5,7200.0
9337,Renault,Kiger,2022,Petrol,Manual,700000.0,17.7,800,6,12800.0
9338,Volkswagen,Virtus,2022,CNG,Manual,2250000.0,20.5,2000,6,11300.0
9339,Volkswagen,Tiguan,2022,CNG,Automatic,1500000.0,15.1,2000,7,18600.0
9340,Volkswagen,Vento,2019,CNG,Manual,3220000.0,10.6,2500,4,19000.0
9341,Skoda,Slavia,2024,CNG,Automatic,2590000.0,20.8,2500,6,11300.0
9342,Renault,Triber,2018,Electric,Automatic,670000.0,13.9,1800,5,15500.0
9343,Mahindra,Bolero,2020,Petrol,Automatic,1930000.0,23.8,1000,6,13800.0
9344,Honda,City,2018,Petrol,Manual,2850000.0,24.4,1800,7,7000.0
9345,Skoda,Rapid,2022,Petrol,Automatic,760000.0,26.2,1200,7,15300.0
9346,Kia,Carens,2019,Diesel,Automatic,750000.0,12.8,1200,7,5900.0
9347,Kia,Carens,2022,Diesel,Manual,2000000.0,25.7,800,5,21700.0
9348,Mahindra,Thar,2019,Diesel,Automatic,2640000.0,12.2,1000,5,13700.0
9349,Honda,Civic,2023,Diesel,Automatic,3330000.0,29.6,2000,4,18000.0
9350,Volkswagen,Vento,2016,Electric,Automatic,1570000.0,22.8,2500,6,14600.0
9351,Hyundai,i10,2022,Diesel,Automatic,1550000.0,28.6,1000,7,6100.0
9352,Toyota,Camry,2022,Diesel,Manual,1970000.0,29.9,800,5,23300.0
9353,Hyundai,i10,2020,Diesel,Automatic,1710000.0,12.8,2000,5,24900.0
9354,Tata Motors,Punch,2023,Electric,Automatic,1140000.0,10.8,1200,4,17900.0
9355,Kia,EV6,2015,Electric,Manual,3470000.0,23.2,800,6,14600.0
9356,Mahindra,XUV700,2021,Petrol,Manual,2690000.0,29.1,800,6,8900.0
9357,Tata Motors,Nexon,2023,Electric,Automatic,1080000.0,24.8,1800,4,17100.0
9358,Hyundai,Venue,2022,CNG,Automatic,2800000.0,22.7,2500,5,22700.0
9359,Maruti Suzuki,Ertiga,2019,Electric,Manual,1070000.0,14.0,1000,7,10200.0
9360,Honda,Civic,2023,Diesel,Automatic,560000.0,22.0,1200,5,13100.0
9361,Volkswagen,Tiguan,2017,Petrol,Manual,2780000.0,15.3,2500,7,16900.0
9362,Toyota,Fortuner,2017,Electric,Manual,1360000.0,20.3,2000,4,22100.0
9363,Skoda,Rapid,2020,Electric,Manual,990000.0,27.3,1000,5,23900.0
9364,Tata Motors,Harrier,2020,CNG,Automatic,1900000.0,17.7,1800,5,14100.0
9365,Kia,Seltos,2022,Electric,Automatic,1550000.0,11.2,1800,4,22900.0
9366,Tata Motors,Nexon,2016,Electric,Automatic,3380000.0,12.9,1000,4,5900.0
9367,Toyota,Glanza,2017,CNG,Manual,1330000.0,26.7,1000,5,10400.0
9368,Honda,Amaze,2023,Electric,Manual,2860000.0,23.3,1800,4,19600.0
9369,Honda,Jazz,2023,Diesel,Automatic,1680000.0,29.3,800,5,8700.0
9370,Kia,Carens,2022,Petrol,Automatic,590000.0,24.9,1200,4,20100.0
9371,Honda,City,2018,Diesel,Manual,3180000.0,12.7,1800,7,19800.0
9372,Kia,Seltos,2017,CNG,Manual,1040000.0,15.2,2500,4,9200.0
9373,Toyota,Urban Cruiser,2018,CNG,Automatic,450000.0,21.8,2500,5,17500.0
9374,Hyundai,Creta,2024,Petrol,Manual,1110000.0,25.5,1000,5,5500.0
9375,Toyota,Fortuner,2018,Electric,Manual,2760000.0,13.5,1800,6,17300.0
9376,Mahindra,Thar,2019,Diesel,Automatic,1070000.0,11.6,1000,5,6900.0
9377,Kia,EV6,2023,Electric,Manual,660000.0,10.3,1000,6,19700.0
9378,Volkswagen,Taigun,2022,CNG,Manual,2530000.0,10.6,2000,7,15000.0
9379,Renault,Lodgy,2016,Petrol,Manual,2420000.0,26.9,2500,6,8700.0
9380,Honda,Civic,2020,CNG,Manual,2490000.0,12.8,1000,7,10700.0
9381,Renault,Kwid,2023,CNG,Manual,3400000.0,27.7,2000,4,14200.0
9382,Toyota,Camry,2018,Petrol,Automatic,2070000.0,15.9,1800,6,5800.0
9383,Kia,Sonet,2021,Diesel,Manual,1410000.0,23.9,2500,6,18000.0
9384,Mahindra,Thar,2022,Electric,Automatic,1670000.0,15.6,2000,5,19400.0
9385,Skoda,Kushaq,2019,Petrol,Automatic,2320000.0,17.6,2500,6,12900.0
9386,Skoda,Superb,2021,Petrol,Manual,3400000.0,11.4,800,5,22700.0
9387,Toyota,Fortuner,2021,CNG,Manual,1390000.0,15.8,1500,6,23600.0
9388,Skoda,Octavia,2016,Petrol,Automatic,2340000.0,10.7,1800,6,22400.0
9389,Maruti Suzuki,WagonR,2017,Diesel,Manual,590000.0,14.1,1000,6,14700.0
9390,Honda,Amaze,2017,Electric,Manual,870000.0,28.3,800,4,6900.0
9391,Hyundai,i20,2018,Diesel,Manual,2480000.0,27.2,1200,5,15700.0
9392,Kia,Carnival,2016,Petrol,Manual,3240000.0,29.9,800,7,5900.0
9393,Maruti Suzuki,Swift,2022,Petrol,Manual,2090000.0,24.3,800,6,10400.0
9394,Toyota,Camry,2017,CNG,Automatic,2940000.0,23.9,2500,5,21100.0
9395,Maruti Suzuki,WagonR,2018,CNG,Manual,960000.0,18.8,2000,7,20400.0
9396,Maruti Suzuki,Ertiga,2022,Petrol,Automatic,1630000.0,22.3,1000,6,8900.0
9397,Mahindra,Scorpio,2019,CNG,Manual,640000.0,12.7,2000,4,8400.0
9398,Skoda,Octavia,2020,Petrol,Manual,740000.0,12.3,800,4,24400.0
9399,Maruti Suzuki,Ertiga,2021,Petrol,Automatic,1560000.0,12.5,1500,6,21600.0
9400,Kia,Sonet,2024,Electric,Manual,540000.0,27.3,1200,5,17500.0
9401,Toyota,Glanza,2023,Electric,Automatic,960000.0,21.7,800,6,6400.0
9402,Skoda,Superb,2024,Electric,Automatic,3360000.0,16.0,1500,6,19100.0
9403,Volkswagen,Virtus,2023,Electric,Manual,2540000.0,29.4,2500,6,12300.0
9404,Volkswagen,Vento,2015,Electric,Manual,1770000.0,19.3,2500,4,19600.0
9405,Maruti Suzuki,Baleno,2020,Electric,Automatic,3280000.0,10.3,1200,7,9200.0
9406,Kia,Carnival,2021,Diesel,Manual,410000.0,24.6,2000,5,12000.0
9407,Renault,Kiger,2022,Diesel,Manual,3370000.0,12.0,1200,7,14800.0
9408,Volkswagen,Tiguan,2019,Petrol,Automatic,2680000.0,17.4,2000,5,21400.0
9409,Volkswagen,Virtus,2016,Diesel,Automatic,970000.0,15.0,1200,7,14600.0
9410,Kia,Sonet,2022,Diesel,Manual,1740000.0,21.6,800,5,15900.0
9411,Toyota,Urban Cruiser,2018,CNG,Automatic,1090000.0,13.2,800,6,10900.0
9412,Mahindra,Thar,2016,Electric,Automatic,1450000.0,12.4,2000,5,17900.0
9413,Maruti Suzuki,Dzire,2015,Petrol,Automatic,1720000.0,12.9,1800,4,22600.0
9414,Maruti Suzuki,Ertiga,2019,Petrol,Manual,590000.0,24.9,800,5,20500.0
9415,Hyundai,i10,2017,Electric,Automatic,1780000.0,16.4,1200,5,15000.0
9416,Honda,Amaze,2021,CNG,Automatic,2800000.0,23.9,1800,6,22000.0
9417,Maruti Suzuki,WagonR,2023,CNG,Automatic,2720000.0,11.7,2500,5,9400.0
9418,Mahindra,Thar,2023,CNG,Manual,1440000.0,29.1,2000,7,14900.0
9419,Hyundai,Venue,2015,Petrol,Automatic,1870000.0,19.6,800,5,5100.0
9420,Tata Motors,Nexon,2018,Electric,Manual,3090000.0,17.0,1500,5,19800.0
9421,Kia,Carnival,2022,Petrol,Manual,1650000.0,25.3,1500,5,21800.0
9422,Honda,Amaze,2021,Petrol,Manual,3150000.0,29.5,2500,6,13100.0
9423,Kia,Seltos,2024,Diesel,Automatic,3310000.0,17.7,1200,7,14700.0
9424,Mahindra,XUV700,2024,CNG,Automatic,730000.0,29.9,1500,7,18300.0
9425,Hyundai,Venue,2023,CNG,Automatic,3200000.0,13.7,1800,5,9400.0
9426,Volkswagen,Tiguan,2020,Diesel,Automatic,2630000.0,12.7,1200,5,13500.0
9427,Mahindra,XUV700,2019,CNG,Manual,2260000.0,12.0,800,7,21500.0
9428,Volkswagen,Taigun,2018,Electric,Automatic,2510000.0,28.3,1000,7,6400.0
9429,Tata Motors,Nexon,2015,Diesel,Automatic,2980000.0,28.8,1800,5,16300.0
9430,Skoda,Superb,2020,CNG,Automatic,1250000.0,16.7,2000,5,10400.0
9431,Toyota,Glanza,2024,CNG,Manual,1540000.0,25.2,2500,5,18400.0
9432,Mahindra,XUV300,2023,Petrol,Automatic,3400000.0,19.6,2000,7,5200.0
9433,Renault,Triber,2022,Diesel,Manual,2620000.0,18.0,2500,5,18600.0
9434,Mahindra,XUV300,2018,Electric,Manual,1150000.0,18.3,2500,6,9800.0
9435,Honda,Amaze,2020,CNG,Manual,1850000.0,23.6,800,6,13900.0
9436,Tata Motors,Altroz,2019,CNG,Automatic,440000.0,14.7,2000,6,20600.0
9437,Skoda,Octavia,2021,Diesel,Manual,1600000.0,24.3,800,6,16100.0
9438,Kia,EV6,2022,Electric,Manual,740000.0,19.0,1500,5,22600.0
9439,Honda,WR-V,2021,Diesel,Manual,760000.0,18.5,1500,6,11100.0
9440,Renault,Kiger,2021,Electric,Automatic,2860000.0,23.9,1500,4,17300.0
9441,Maruti Suzuki,Baleno,2015,Diesel,Automatic,2620000.0,29.9,1000,5,5800.0
9442,Renault,Lodgy,2018,CNG,Manual,870000.0,25.9,1000,7,7600.0
9443,Hyundai,i10,2015,Petrol,Automatic,430000.0,12.5,1800,5,14200.0
9444,Mahindra,XUV700,2021,CNG,Manual,880000.0,21.0,1200,6,16400.0
9445,Toyota,Camry,2024,CNG,Manual,2890000.0,25.9,1800,5,11700.0
9446,Tata Motors,Punch,2015,CNG,Automatic,3050000.0,14.2,800,4,23700.0
9447,Mahindra,XUV700,2023,CNG,Automatic,730000.0,22.6,2500,7,13000.0
9448,Honda,Civic,2023,Petrol,Manual,2810000.0,12.5,800,7,21200.0
9449,Volkswagen,Polo,2017,Diesel,Automatic,2600000.0,12.5,1500,4,24100.0
9450,Skoda,Rapid,2017,Diesel,Manual,470000.0,26.2,2000,6,15200.0
9451,Toyota,Fortuner,2019,Electric,Manual,2290000.0,27.9,1200,7,22600.0
9452,Renault,Kiger,2019,Diesel,Automatic,2680000.0,12.0,1000,7,19600.0
9453,Kia,Seltos,2015,Diesel,Automatic,1450000.0,17.0,2500,5,7200.0
9454,Tata Motors,Nexon,2015,Diesel,Automatic,1080000.0,27.1,1800,4,14700.0
9455,Volkswagen,Tiguan,2018,Diesel,Manual,590000.0,10.8,800,7,8800.0
9456,Skoda,Superb,2024,Electric,Manual,670000.0,17.9,2000,6,18600.0
9457,Maruti Suzuki,Ertiga,2015,Diesel,Automatic,1330000.0,27.7,2500,4,19500.0
9458,Renault,Kwid,2022,Diesel,Manual,3220000.0,26.6,1500,4,17600.0
9459,Skoda,Octavia,2015,Electric,Manual,1670000.0,17.6,1000,4,15100.0
9460,Toyota,Glanza,2023,Diesel,Automatic,400000.0,29.0,1000,5,23400.0
9461,Mahindra,XUV700,2016,CNG,Manual,3010000.0,24.0,2000,5,23500.0
9462,Kia,Carnival,2023,Diesel,Automatic,2820000.0,15.1,2500,6,21800.0
9463,Hyundai,Creta,2016,CNG,Automatic,2810000.0,17.8,2500,6,9700.0
9464,Renault,Kiger,2015,Petrol,Automatic,2740000.0,29.9,2500,4,20300.0
9465,Hyundai,Verna,2017,Diesel,Manual,3330000.0,29.9,1800,6,21400.0
9466,Skoda,Superb,2017,Diesel,Automatic,3280000.0,28.4,2000,4,11600.0
9467,Renault,Kiger,2015,Diesel,Manual,490000.0,12.8,1800,5,15200.0
9468,Tata Motors,Altroz,2024,CNG,Manual,2900000.0,15.0,1800,4,7200.0
9469,Renault,Kiger,2024,Diesel,Manual,3310000.0,29.9,1800,7,15800.0
9470,Hyundai,i10,2022,CNG,Automatic,3390000.0,20.4,1500,4,14900.0
9471,Hyundai,i10,2018,Electric,Automatic,820000.0,16.0,800,7,18400.0
9472,Toyota,Urban Cruiser,2018,Petrol,Automatic,1090000.0,13.9,1200,6,10900.0
9473,Renault,Kiger,2017,Diesel,Manual,1350000.0,19.6,1800,7,8000.0
9474,Toyota,Fortuner,2017,Petrol,Manual,1070000.0,13.3,2500,5,11500.0
9475,Hyundai,i20,2024,Electric,Manual,1060000.0,19.7,800,4,14700.0
9476,Maruti Suzuki,Ertiga,2018,Petrol,Automatic,2520000.0,21.3,1500,7,5100.0
9477,Tata Motors,Tiago,2015,CNG,Manual,2740000.0,24.3,1000,5,18800.0
9478,Hyundai,i20,2018,Electric,Automatic,3030000.0,19.7,2000,6,13500.0
9479,Skoda,Kushaq,2016,CNG,Automatic,870000.0,19.1,2500,7,22100.0
9480,Hyundai,Verna,2020,Petrol,Automatic,500000.0,12.2,2000,6,16800.0
9481,Renault,Kwid,2015,Electric,Automatic,3260000.0,22.6,1200,6,12100.0
9482,Hyundai,i10,2018,CNG,Automatic,1980000.0,15.3,1000,4,11400.0
9483,Hyundai,Venue,2017,Electric,Automatic,2490000.0,29.8,1200,7,7600.0
9484,Renault,Lodgy,2022,Petrol,Automatic,2430000.0,18.5,1500,7,5100.0
9485,Renault,Triber,2015,Electric,Manual,1990000.0,11.4,1800,6,6900.0
9486,Maruti Suzuki,Dzire,2022,Diesel,Manual,1720000.0,17.5,800,6,9000.0
9487,Volkswagen,Virtus,2016,Diesel,Manual,3400000.0,28.5,1800,5,17000.0
9488,Kia,Sonet,2024,Petrol,Manual,2450000.0,15.5,800,6,8300.0
9489,Maruti Suzuki,WagonR,2023,Electric,Manual,3150000.0,17.1,1000,5,8700.0
9490,Tata Motors,Altroz,2015,Petrol,Manual,2620000.0,12.5,1200,7,15700.0
9491,Toyota,Camry,2024,Electric,Manual,830000.0,27.4,2000,4,10000.0
9492,Maruti Suzuki,Baleno,2023,CNG,Manual,1630000.0,29.4,2000,7,8600.0
9493,Hyundai,i10,2019,CNG,Automatic,1390000.0,16.9,1000,4,10200.0
9494,Renault,Triber,2021,Petrol,Manual,2600000.0,22.8,2500,4,12000.0
9495,Skoda,Octavia,2020,CNG,Automatic,1010000.0,10.5,1500,6,24900.0
9496,Maruti Suzuki,Dzire,2023,Electric,Automatic,3130000.0,12.4,1500,5,18600.0
9497,Skoda,Superb,2024,CNG,Manual,1240000.0,20.0,800,7,21100.0
9498,Hyundai,i20,2017,Petrol,Manual,2110000.0,13.2,2000,6,19000.0
9499,Tata Motors,Harrier,2016,CNG,Automatic,2840000.0,13.0,2000,6,21700.0
9500,Honda,Amaze,2021,CNG,Manual,1420000.0,16.7,2500,7,6900.0
9501,Toyota,Innova,2024,Diesel,Manual,1760000.0,10.3,2500,7,5900.0
9502,Skoda,Octavia,2022,Electric,Manual,2240000.0,25.1,1800,4,19500.0
9503,Maruti Suzuki,Ertiga,2016,Diesel,Automatic,2900000.0,13.9,2500,5,16000.0
9504,Mahindra,Scorpio,2023,Electric,Automatic,1390000.0,13.3,2500,7,9000.0
9505,Maruti Suzuki,Dzire,2016,Diesel,Manual,1140000.0,22.4,1000,7,25000.0
9506,Kia,Seltos,2024,Diesel,Automatic,2740000.0,11.0,2000,7,8300.0
9507,Kia,Seltos,2017,Electric,Automatic,820000.0,16.0,1800,6,9600.0
9508,Toyota,Glanza,2024,Electric,Manual,640000.0,19.0,1800,4,5800.0
9509,Volkswagen,Virtus,2016,Petrol,Manual,2250000.0,20.6,1200,5,8500.0
9510,Skoda,Slavia,2016,Electric,Automatic,1240000.0,18.5,1500,5,10900.0
9511,Mahindra,Scorpio,2019,Petrol,Manual,3260000.0,23.4,2500,5,16600.0
9512,Volkswagen,Polo,2016,Petrol,Manual,1400000.0,15.2,2500,4,17100.0
9513,Hyundai,Verna,2024,Petrol,Manual,3400000.0,27.3,2500,7,10800.0
9514,Renault,Lodgy,2022,Diesel,Manual,3000000.0,18.1,1800,4,7300.0
9515,Hyundai,Venue,2017,CNG,Automatic,2080000.0,25.5,2000,6,18200.0
9516,Honda,Civic,2019,CNG,Manual,900000.0,24.5,1500,6,13100.0
9517,Honda,WR-V,2021,Diesel,Automatic,2610000.0,17.5,800,5,21300.0
9518,Tata Motors,Tiago,2017,Electric,Manual,2050000.0,28.9,1800,4,17600.0
9519,Tata Motors,Nexon,2022,Diesel,Automatic,3090000.0,20.2,2500,5,23200.0
9520,Kia,EV6,2022,Electric,Automatic,2490000.0,22.8,1200,7,5100.0
9521,Volkswagen,Virtus,2024,Petrol,Automatic,3200000.0,15.6,2000,4,18900.0
9522,Hyundai,Venue,2021,Diesel,Automatic,980000.0,24.2,1000,5,12600.0
9523,Skoda,Superb,2015,Petrol,Automatic,1040000.0,23.2,1000,4,17900.0
9524,Tata Motors,Punch,2018,Petrol,Manual,2170000.0,20.3,800,4,14000.0
9525,Renault,Lodgy,2017,Diesel,Manual,3040000.0,27.3,1200,6,17300.0
9526,Mahindra,XUV300,2023,Diesel,Automatic,1030000.0,21.9,1200,5,6300.0
9527,Skoda,Superb,2019,CNG,Manual,1300000.0,20.0,2500,6,14900.0
9528,Hyundai,Venue,2019,Diesel,Manual,2560000.0,14.4,2000,5,17100.0
9529,Mahindra,XUV700,2021,Diesel,Automatic,3210000.0,13.6,1800,6,8500.0
9530,Volkswagen,Vento,2020,Diesel,Manual,1970000.0,10.7,1500,4,13600.0
9531,Toyota,Innova,2023,Diesel,Automatic,1070000.0,22.0,1000,5,6500.0
9532,Mahindra,Thar,2021,Diesel,Manual,610000.0,15.8,2000,5,11500.0
9533,Renault,Lodgy,2023,Diesel,Manual,2570000.0,28.1,1800,5,24400.0
9534,Mahindra,Thar,2016,Electric,Manual,2400000.0,18.1,2500,7,12900.0
9535,Maruti Suzuki,WagonR,2016,Petrol,Manual,870000.0,22.9,1800,7,6100.0
9536,Volkswagen,Taigun,2024,Electric,Automatic,910000.0,10.5,2000,7,20600.0
9537,Hyundai,Venue,2018,CNG,Automatic,1340000.0,11.3,1000,6,15300.0
9538,Skoda,Slavia,2022,CNG,Automatic,3070000.0,23.9,1500,6,16000.0
9539,Skoda,Superb,2015,CNG,Automatic,1370000.0,19.1,2000,4,10300.0
9540,Skoda,Octavia,2022,Electric,Automatic,2330000.0,21.3,1800,5,15400.0
9541,Hyundai,i10,2017,Electric,Automatic,2510000.0,26.9,2500,4,14700.0
9542,Skoda,Kushaq,2022,CNG,Automatic,440000.0,24.2,1800,5,18100.0
9543,Mahindra,Bolero,2020,CNG,Automatic,3410000.0,12.6,1800,4,7800.0
9544,Renault,Kwid,2019,CNG,Manual,2430000.0,24.6,1000,7,14600.0
9545,Tata Motors,Altroz,2016,Electric,Automatic,3200000.0,10.3,1000,7,14100.0
9546,Mahindra,Thar,2024,Electric,Automatic,3490000.0,18.1,2000,5,21300.0
9547,Renault,Lodgy,2023,Petrol,Manual,1000000.0,20.9,1500,6,15500.0
9548,Renault,Kiger,2022,CNG,Manual,2110000.0,24.1,2500,7,8500.0
9549,Kia,Seltos,2018,Petrol,Manual,1800000.0,19.0,1000,7,5200.0
